,name,wikipedia_name,lat,lon,page,wiktor_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
83,San Jose,"San Jose, Northern Samar",12.5311,124.487,http://en.wikipedia.org/wiki/San_Jose%2C_Northern_Samar,"San Jose, Northern Samar 12.5311,124.487","San Jose, Northern Samar "," 12.5311 , 124.487 "," 12.531 , 124.487","San Jose, Northern Samar 12.5311,124.487",[],
84,San Jose,"San Jose, Dinagat Islands",10.0083,125.5889,http://en.wikipedia.org/wiki/San_Jose%2C_Dinagat_Islands,"San Jose, Dinagat Islands 10.0083,125.5889","San Jose, Dinagat Islands "," 10.0083 , 125.5889 "," 10.008333333333 , 125.58888888889","San Jose, Dinagat Islands 10.0083,125.5889",[],
85,La Esperanza,"La Esperanza, Honduras",14.3066,-88.1787,http://en.wikipedia.org/wiki/La_Esperanza%2C_Honduras,"La Esperanza, Honduras 14.3066,-88.1787","La Esperanza, Honduras "," 14.3066 , -88.1787 "," 14.3 , -88.18333","La Esperanza, Honduras 14.3066,-88.1787",[],
86,San Carlos,"San Carlos, California",37.4992,-122.2633,http://en.wikipedia.org/wiki/San_Carlos%2C_California,"San Carlos, California 37.4992,-122.2633","San Carlos, California "," 37.4992 , -122.2633 "," 37.499166666667 , -122.26333333333","San Carlos, California 37.4992,-122.2633",[],
87,San Carlos,"San Carlos, Pangasinan",15.9281,120.3489,http://en.wikipedia.org/wiki/San_Carlos%2C_Pangasinan,"San Carlos, Pangasinan 15.9281,120.3489","San Carlos, Pangasinan "," 15.9281 , 120.3489 "," 15.928056 , 120.348889","San Carlos, Pangasinan 15.9281,120.3489",[],
88,San Carlos,"San Carlos, Negros Occidental",10.4819,123.4092,http://en.wikipedia.org/wiki/San_Carlos%2C_Negros_Occidental,"San Carlos, Negros Occidental 10.4819,123.4092","San Carlos, Negros Occidental "," 10.4819 , 123.4092 "," 10.416666666667 , 123.38333333333","San Carlos, Negros Occidental 10.4819,123.4092",[],
89,San Carlos,"San Carlos, San Diego",32.8085,-117.033,http://en.wikipedia.org/wiki/San_Carlos%2C_San_Diego,"San Carlos, San Diego 32.8085,-117.033","San Carlos, San Diego "," 32.8085 , -117.033 "," 32.8085 , -117.033","San Carlos, San Diego 32.8085,-117.033",[],
90,Bali,Bali,-8.3692,115.1383,http://en.wikipedia.org/wiki/Bali,"Bali -8.3692,115.1383",Bali ," -8.3692 , 115.1383 "," -8.5 , 115.0","Bali -8.3692,115.1383",[],
91,Bali,"Bali, Rajasthan",25.18,73.28,http://en.wikipedia.org/wiki/Bali%2C_Rajasthan,"Bali, Rajasthan 25.18,73.28","Bali, Rajasthan "," 25.18 , 73.28 "," 25.18 , 73.28","Bali, Rajasthan 25.18,73.28",[],
92,Santa Isabel,"Santa Isabel, Puerto Rico",17.9661,-66.4049,http://en.wikipedia.org/wiki/Santa_Isabel%2C_Puerto_Rico,"Santa Isabel, Puerto Rico 17.9661,-66.4049","Santa Isabel, Puerto Rico "," 17.9661 , -66.4049 "," 17.966111 , -66.405","Santa Isabel, Puerto Rico 17.9661,-66.4049",[],
93,Belen,"Belen, New Mexico",34.6656,-106.776,http://en.wikipedia.org/wiki/Belen%2C_New_Mexico,"Belen, New Mexico 34.6656,-106.776","Belen, New Mexico "," 34.6656 , -106.776 "," 34.665555555556 , -106.77611111111","Belen, New Mexico 34.6656,-106.776",[],
94,Santa Ana,"Santa Ana, California",33.7408,-117.8814,http://en.wikipedia.org/wiki/Santa_Ana%2C_California,"Santa Ana, California 33.7408,-117.8814","Santa Ana, California "," 33.7408 , -117.8814 "," 33.740833333333 , -117.88138888889","Santa Ana, California 33.7408,-117.8814",[],
95,Santa Ana,"Santa Ana, El Salvador",13.9967,-89.5523,http://en.wikipedia.org/wiki/Santa_Ana%2C_El_Salvador,"Santa Ana, El Salvador 13.9967,-89.5523","Santa Ana, El Salvador "," 13.9967 , -89.5523 "," 13.983333333333 , -89.533333333333","Santa Ana, El Salvador 13.9967,-89.5523",[],
96,Santa Ana,"Santa Ana, Manila",14.58,121.012,http://en.wikipedia.org/wiki/Santa_Ana%2C_Manila,"Santa Ana, Manila 14.58,121.012","Santa Ana, Manila "," 14.58 , 121.012 "," 14.58 , 121.012","Santa Ana, Manila 14.58,121.012","[(14.5243, 121.0792), (14.5243, 121.0792), (14.5243, 121.0792), (14.5243, 121.0792), (14.5243, 121.0792)]",9.522114192184732
97,Santa Ana,"Santa Ana, Cagayan",18.4678,122.1436,http://en.wikipedia.org/wiki/Santa_Ana%2C_Cagayan,"Santa Ana, Cagayan 18.4678,122.1436","Santa Ana, Cagayan "," 18.4678 , 122.1436 "," 18.466666666667 , 122.15","Santa Ana, Cagayan 18.4678,122.1436","[(14.1, -89.58333), (14.1, -89.58333), (14.1, -89.58333), (14.1, -89.58333)]",14994.546079157215
98,Santa Ana,"Santa Ana, Sonora",30.5406,-111.1205,http://en.wikipedia.org/wiki/Santa_Ana%2C_Sonora,"Santa Ana, Sonora 30.5406,-111.1205","Santa Ana, Sonora "," 30.5406 , -111.1205 "," 30.5406 , -111.1205","Santa Ana, Sonora 30.5406,-111.1205","[(33.74557, -117.86783), (33.74557, -117.86783), (33.74557, -117.86783), (33.74557, -117.86783), (33.74557, -117.86783)]",728.1555677681213
99,Santa Ana,"Santa Ana, Costa Rica",9.9333,-84.1833,http://en.wikipedia.org/wiki/Santa_Ana%2C_Costa_Rica,"Santa Ana, Costa Rica 9.9333,-84.1833","Santa Ana, Costa Rica "," 9.9333 , -84.1833 "," 9.9333333333333 , -84.183333333333","Santa Ana, Costa Rica 9.9333,-84.1833","[(14.1, -89.58333), (14.1, -89.58333), (14.1, -89.58333), (14.1, -89.58333), (14.1, -89.58333)]",747.9243850588826
100,Santiago,Santiago,-33.4379,-70.6505,http://en.wikipedia.org/wiki/Santiago,"Santiago -33.4379,-70.6505",Santiago ," -33.4379 , -70.6505 "," -33.45 , -70.666666666667","Santiago -33.4379,-70.6505",[],
101,Santiago,"Santiago, Ilocos Sur",17.272,120.4486,http://en.wikipedia.org/wiki/Santiago%2C_Ilocos_Sur,"Santiago, Ilocos Sur 17.272,120.4486","Santiago, Ilocos Sur "," 17.272 , 120.4486 "," 17.3 , 120.45","Santiago, Ilocos Sur 17.272,120.4486",[],
102,Santiago,"Santiago, Rio Grande do Sul",-29.1919,-54.8669,http://en.wikipedia.org/wiki/Santiago%2C_Rio_Grande_do_Sul,"Santiago, Rio Grande do Sul -29.1919,-54.8669","Santiago, Rio Grande do Sul "," -29.1919 , -54.8669 "," -29.191944444444 , -54.866944444444","Santiago, Rio Grande do Sul -29.1919,-54.8669",[],
103,Santiago,"Santiago, Agusan del Norte",9.266,125.559,http://en.wikipedia.org/wiki/Santiago%2C_Agusan_del_Norte,"Santiago, Agusan del Norte 9.266,125.559","Santiago, Agusan del Norte "," 9.266 , 125.559 "," 9.2654 , 125.5602","Santiago, Agusan del Norte 9.266,125.559",[],
104,Richmond,"Richmond, Virginia",37.5489,-77.4474,http://en.wikipedia.org/wiki/Richmond%2C_Virginia,"Richmond, Virginia 37.5489,-77.4474","Richmond, Virginia "," 37.5489 , -77.4474 "," 37.533333333333 , -77.466666666667","Richmond, Virginia 37.5489,-77.4474",[],
105,Richmond,"Richmond, California",37.9358,-122.3478,http://en.wikipedia.org/wiki/Richmond%2C_California,"Richmond, California 37.9358,-122.3478","Richmond, California "," 37.9358 , -122.3478 "," 37.935833333333 , -122.34777777778","Richmond, California 37.9358,-122.3478",[],
106,Richmond,"Richmond, British Columbia",49.1702,-123.1366,http://en.wikipedia.org/wiki/Richmond%2C_British_Columbia,"Richmond, British Columbia 49.1702,-123.1366","Richmond, British Columbia "," 49.1702 , -123.1366 "," 49.166666666667 , -123.13333333333","Richmond, British Columbia 49.1702,-123.1366",[],
107,Richmond,"Richmond, London",51.456,-0.301,http://en.wikipedia.org/wiki/Richmond%2C_London,"Richmond, London 51.456,-0.301","Richmond, London "," 51.456 , -0.301 "," 51.456 , -0.301","Richmond, London 51.456,-0.301",[],
108,Richmond,"Richmond, Texas",29.5808,-95.7631,http://en.wikipedia.org/wiki/Richmond%2C_Texas,"Richmond, Texas 29.5808,-95.7631","Richmond, Texas "," 29.5808 , -95.7631 "," 29.5808 , -95.7631","Richmond, Texas 29.5808,-95.7631",[],
109,Richmond,"Richmond, Victoria",-37.8182,145.0018,http://en.wikipedia.org/wiki/Richmond%2C_Victoria,"Richmond, Victoria -37.8182,145.0018","Richmond, Victoria "," -37.8182 , 145.0018 "," -37.823 , 144.998","Richmond, Victoria -37.8182,145.0018",[],
110,Richmond,"Richmond, Missouri",39.2775,93.9758,http://en.wikipedia.org/wiki/Richmond%2C_Missouri,"Richmond, Missouri 39.2775,93.9758","Richmond, Missouri "," 39.2775 , 93.9758 "," 39.2775 , -93.9758","Richmond, Missouri 39.2775,93.9758",[],
111,Richmond,"Richmond, Rhode Island",41.4942,-71.6689,http://en.wikipedia.org/wiki/Richmond%2C_Rhode_Island,"Richmond, Rhode Island 41.4942,-71.6689","Richmond, Rhode Island "," 41.4942 , -71.6689 "," 41.5 , -71.666666666667","Richmond, Rhode Island 41.4942,-71.6689",[],
112,Richmond,"Richmond, North Yorkshire",54.403,-1.737,http://en.wikipedia.org/wiki/Richmond%2C_North_Yorkshire,"Richmond, North Yorkshire 54.403,-1.737","Richmond, North Yorkshire "," 54.403 , -1.737 "," 54.403611 , -1.737222","Richmond, North Yorkshire 54.403,-1.737",[],
113,Richmond,"Richmond, Maine",44.1172,-69.8294,http://en.wikipedia.org/wiki/Richmond%2C_Maine,"Richmond, Maine 44.1172,-69.8294","Richmond, Maine "," 44.1172 , -69.8294 "," 44.087222222222 , -69.798888888889","Richmond, Maine 44.1172,-69.8294",[],
114,Richmond,"Richmond, Massachusetts",42.3731,-73.3681,http://en.wikipedia.org/wiki/Richmond%2C_Massachusetts,"Richmond, Massachusetts 42.3731,-73.3681","Richmond, Massachusetts "," 42.3731 , -73.3681 "," 42.373055555556 , -73.368055555556","Richmond, Massachusetts 42.3731,-73.3681",[],
115,Richmond,"Richmond, Ontario",45.1944,-75.8389,http://en.wikipedia.org/wiki/Richmond%2C_Ontario,"Richmond, Ontario 45.1944,-75.8389","Richmond, Ontario "," 45.1944 , -75.8389 "," 45.1943 , -75.839","Richmond, Ontario 45.1944,-75.8389",[],
116,Richmond,"Richmond, Vermont",44.4056,-72.9917,http://en.wikipedia.org/wiki/Richmond%2C_Vermont,"Richmond, Vermont 44.4056,-72.9917","Richmond, Vermont "," 44.4056 , -72.9917 "," 44.40533 , -72.9929","Richmond, Vermont 44.4056,-72.9917",[],
117,Richmond,"Richmond, New South Wales",-33.5996,150.7514,http://en.wikipedia.org/wiki/Richmond%2C_New_South_Wales,"Richmond, New South Wales -33.5996,150.7514","Richmond, New South Wales "," -33.5996 , 150.7514 "," -33.6 , 150.75","Richmond, New South Wales -33.5996,150.7514",[],
118,Richmond,"Richmond, Illinois",42.4719,-88.3075,http://en.wikipedia.org/wiki/Richmond%2C_Illinois,"Richmond, Illinois 42.4719,-88.3075","Richmond, Illinois "," 42.4719 , -88.3075 "," 42.4719 , -88.3075","Richmond, Illinois 42.4719,-88.3075",[],
119,Richmond,"Richmond, New York",42.8,-77.5333,http://en.wikipedia.org/wiki/Richmond%2C_New_York,"Richmond, New York 42.8,-77.5333","Richmond, New York "," 42.8 , -77.5333 "," 42.8 , -77.533333333333","Richmond, New York 42.8,-77.5333",[],
120,Richmond,"Richmond, New Hampshire",42.7547,-72.2717,http://en.wikipedia.org/wiki/Richmond%2C_New_Hampshire,"Richmond, New Hampshire 42.7547,-72.2717","Richmond, New Hampshire "," 42.7547 , -72.2717 "," 42.754722222222 , -72.271666666667","Richmond, New Hampshire 42.7547,-72.2717",[],
121,Richmond,"Richmond, Calgary",51.0314,-114.1133,http://en.wikipedia.org/wiki/Richmond%2C_Calgary,"Richmond, Calgary 51.0314,-114.1133","Richmond, Calgary "," 51.0314 , -114.1133 "," 51.0314 , -114.113","Richmond, Calgary 51.0314,-114.1133",[],
122,Tala,"Tala, Kenya",-1.35,37.37,http://en.wikipedia.org/wiki/Tala%2C_Kenya,"Tala, Kenya -1.35,37.37","Tala, Kenya "," -1.35 , 37.37 "," -1.35 , 37.37","Tala, Kenya -1.35,37.37",[],
123,Tala,"Tala, Cyprus",34.8333,32.4167,http://en.wikipedia.org/wiki/Tala%2C_Cyprus,"Tala, Cyprus 34.8333,32.4167","Tala, Cyprus "," 34.8333 , 32.4167 "," 34.8 , 32.4","Tala, Cyprus 34.8333,32.4167",[],
124,Santa Fe,"Santa Fe, New Mexico",35.6839,-105.9478,http://en.wikipedia.org/wiki/Santa_Fe%2C_New_Mexico,"Santa Fe, New Mexico 35.6839,-105.9478","Santa Fe, New Mexico "," 35.6839 , -105.9478 "," 35.666666666667 , -105.96666666667","Santa Fe, New Mexico 35.6839,-105.9478",[],
125,Santa Fe,"Santa Fe, Texas",29.3806,-95.1042,http://en.wikipedia.org/wiki/Santa_Fe%2C_Texas,"Santa Fe, Texas 29.3806,-95.1042","Santa Fe, Texas "," 29.3806 , -95.1042 "," 29.3806 , -95.1042","Santa Fe, Texas 29.3806,-95.1042","[(29.37801, -95.10576), (29.37801, -95.10576), (29.37801, -95.10576), (29.37801, -95.10576), (29.37801, -95.10576), (29.37801, -95.10576)]",0.3252525000480301
126,Santa Fe,"Santa Fe, Romblon",12.156,121.996,http://en.wikipedia.org/wiki/Santa_Fe%2C_Romblon,"Santa Fe, Romblon 12.156,121.996","Santa Fe, Romblon "," 12.156 , 121.996 "," 12.15 , 122.0","Santa Fe, Romblon 12.156,121.996","[(-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0)]",17896.559110956958
127,Santa Fe,"Santa Fe, Mexico City",19.3676,-99.2593,http://en.wikipedia.org/wiki/Santa_Fe%2C_Mexico_City,"Santa Fe, Mexico City 19.3676,-99.2593","Santa Fe, Mexico City "," 19.3676 , -99.2593 "," 19.35738889 , -99.26525","Santa Fe, Mexico City 19.3676,-99.2593","[(-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0)]",6931.7348945787935
128,Santa Fe,"Santa Fe, Veraguas",8.5111,-81.0778,http://en.wikipedia.org/wiki/Santa_Fe%2C_Veraguas,"Santa Fe, Veraguas 8.5111,-81.0778","Santa Fe, Veraguas "," 8.5111 , -81.0778 "," 8.5102 , -81.0777","Santa Fe, Veraguas 8.5111,-81.0778","[(-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0), (-31.0, -61.0)]",4886.589405837935
129,San Lorenzo,"San Lorenzo, California",37.6753,-122.1339,http://en.wikipedia.org/wiki/San_Lorenzo%2C_California,"San Lorenzo, California 37.6753,-122.1339","San Lorenzo, California "," 37.6753 , -122.1339 "," 37.681111111111 , -122.12444444444","San Lorenzo, California 37.6753,-122.1339","[(37.70993, -122.07357), (37.70993, -122.07357)]",5.5050356713911555
130,San Lorenzo,"San Lorenzo, Boaco",12.3778,-85.6674,http://en.wikipedia.org/wiki/San_Lorenzo%2C_Boaco,"San Lorenzo, Boaco 12.3778,-85.6674","San Lorenzo, Boaco "," 12.3778 , -85.6674 "," 12.36666667 , -85.66666667","San Lorenzo, Boaco 12.3778,-85.6674","[(-25.33968, -57.50879), (-25.33968, -57.50879), (-25.33968, -57.50879), (-25.33968, -57.50879), (-25.33968, -57.50879), (-25.33968, -57.50879), (-25.33968, -57.50879), (-25.33968, -57.50879)]",5185.30627935688
131,Los Angeles,Los Angeles,34.0522,-118.2436,http://en.wikipedia.org/wiki/Los_Angeles,"Los Angeles 34.0522,-118.2436",Los Angeles ," 34.0522 , -118.2436 "," 34.05223 , -118.24368","Los Angeles 34.0522,-118.2436","[(34.05223, -118.24368), (34.05223, -118.24368), (34.05223, -118.24368), (34.05223, -118.24368), (34.05223, -118.24368), (34.05223, -118.24368), (34.05223, -118.24368)]",0.0
132,Vista Alegre,"Vista Alegre, Trujillo",-8.1389,-79.0482,http://en.wikipedia.org/wiki/Vista_Alegre%2C_Trujillo,"Vista Alegre, Trujillo -8.1389,-79.0482","Vista Alegre, Trujillo "," -8.1389 , -79.0482 "," -8.13893 , -79.0482","Vista Alegre, Trujillo -8.1389,-79.0482","[(22.28333, -80.48333), (22.28333, -80.48333), (22.28333, -80.48333), (22.28333, -80.48333), (22.28333, -80.48333), (22.28333, -80.48333), (22.28333, -80.48333)]",3386.41911072809
133,Candelaria,"Candelaria, Quezon",13.9311,121.4233,http://en.wikipedia.org/wiki/Candelaria%2C_Quezon,"Candelaria, Quezon 13.9311,121.4233","Candelaria, Quezon "," 13.9311 , 121.4233 "," 13.931111111111 , 121.42333333333","Candelaria, Quezon 13.9311,121.4233",[],
134,Candelaria,"Candelaria, Zambales",15.6342,119.9331,http://en.wikipedia.org/wiki/Candelaria%2C_Zambales,"Candelaria, Zambales 15.6342,119.9331","Candelaria, Zambales "," 15.6342 , 119.9331 "," 15.633333333333 , 119.93333333333","Candelaria, Zambales 15.6342,119.9331",[],
135,Candelaria,"Candelaria, Lempira",14.0833,-88.5667,http://en.wikipedia.org/wiki/Candelaria%2C_Lempira,"Candelaria, Lempira 14.0833,-88.5667","Candelaria, Lempira "," 14.0833 , -88.5667 "," 14.08333 , -88.56667","Candelaria, Lempira 14.0833,-88.5667",[],
136,Candelaria,"Candelaria, Nevada",38.1589,-118.0892,http://en.wikipedia.org/wiki/Candelaria%2C_Nevada,"Candelaria, Nevada 38.1589,-118.0892","Candelaria, Nevada "," 38.1589 , -118.0892 "," 38.1589 , -118.089","Candelaria, Nevada 38.1589,-118.0892",[],
137,Candelaria,"Candelaria, Texas",30.1386,-104.6831,http://en.wikipedia.org/wiki/Candelaria%2C_Texas,"Candelaria, Texas 30.1386,-104.6831","Candelaria, Texas "," 30.1386 , -104.6831 "," 30.13861111 , -104.68555556","Candelaria, Texas 30.1386,-104.6831",[],
138,Kara,"Kara, Togo",9.5489,1.1906,http://en.wikipedia.org/wiki/Kara%2C_Togo,"Kara, Togo 9.5489,1.1906","Kara, Togo "," 9.5489 , 1.1906 "," 9.5488888888889 , 1.1905555555556","Kara, Togo 9.5489,1.1906",[],
139,Kara,"Kara, Uttar Pradesh",25.7,81.35,http://en.wikipedia.org/wiki/Kara%2C_Uttar_Pradesh,"Kara, Uttar Pradesh 25.7,81.35","Kara, Uttar Pradesh "," 25.7 , 81.35 "," 25.7 , 81.35","Kara, Uttar Pradesh 25.7,81.35",[],
140,Buena Vista,"Buena Vista, Colorado",38.8293,-106.1395,http://en.wikipedia.org/wiki/Buena_Vista%2C_Colorado,"Buena Vista, Colorado 38.8293,-106.1395","Buena Vista, Colorado "," 38.8293 , -106.1395 "," 38.84222 , -106.13113","Buena Vista, Colorado 38.8293,-106.1395",[],
141,Buena Vista,"Buena Vista, Virginia",37.7322,-79.3533,http://en.wikipedia.org/wiki/Buena_Vista%2C_Virginia,"Buena Vista, Virginia 37.7322,-79.3533","Buena Vista, Virginia "," 37.7322 , -79.3533 "," 37.734444444444 , -79.354166666667","Buena Vista, Virginia 37.7322,-79.3533",[],
142,Buena Vista,"Buena Vista, Georgia",32.3183,-84.5161,http://en.wikipedia.org/wiki/Buena_Vista%2C_Georgia,"Buena Vista, Georgia 32.3183,-84.5161","Buena Vista, Georgia "," 32.3183 , -84.5161 "," 32.3183 , -84.5161","Buena Vista, Georgia 32.3183,-84.5161",[],
143,Buena Vista,"Buena Vista, Saskatoon",52.1125,-106.6639,http://en.wikipedia.org/wiki/Buena_Vista%2C_Saskatoon,"Buena Vista, Saskatoon 52.1125,-106.6639","Buena Vista, Saskatoon "," 52.1125 , -106.6639 "," 52.1125 , -106.664","Buena Vista, Saskatoon 52.1125,-106.6639",[],
144,Buena Vista,"Buena Vista, Oregon",44.7697,-123.1494,http://en.wikipedia.org/wiki/Buena_Vista%2C_Oregon,"Buena Vista, Oregon 44.7697,-123.1494","Buena Vista, Oregon "," 44.7697 , -123.1494 "," 44.7697 , -123.149","Buena Vista, Oregon 44.7697,-123.1494",[],
145,Buena Vista,"Buena Vista, Amador County, California",38.2944,-120.9133,http://en.wikipedia.org/wiki/Buena_Vista%2C_Amador_County%2C_California,"Buena Vista, Amador County, California 38.2944,-120.9133","Buena Vista, Amador County, California "," 38.2944 , -120.9133 "," 38.29444444 , -120.91333333","Buena Vista, Amador County, California 38.2944,-120.9133",[],
146,San Juan,"San Juan, Puerto Rico",18.4517,-66.0689,http://en.wikipedia.org/wiki/San_Juan%2C_Puerto_Rico,"San Juan, Puerto Rico 18.4517,-66.0689","San Juan, Puerto Rico "," 18.4517 , -66.0689 "," 18.45 , -66.066666666667","San Juan, Puerto Rico 18.4517,-66.0689",[],
147,San Juan,"San Juan, Trinidad and Tobago",10.65,-61.45,http://en.wikipedia.org/wiki/San_Juan%2C_Trinidad_and_Tobago,"San Juan, Trinidad and Tobago 10.65,-61.45","San Juan, Trinidad and Tobago "," 10.65 , -61.45 "," 10.65 , -61.45","San Juan, Trinidad and Tobago 10.65,-61.45",[],
148,San Juan,"San Juan, Metro Manila",14.5994,121.0369,http://en.wikipedia.org/wiki/San_Juan%2C_Metro_Manila,"San Juan, Metro Manila 14.5994,121.0369","San Juan, Metro Manila "," 14.5994 , 121.0369 "," 14.6 , 121.03333333333","San Juan, Metro Manila 14.5994,121.0369",[],
149,San Juan,"San Juan, Batangas",13.7567,121.4044,http://en.wikipedia.org/wiki/San_Juan%2C_Batangas,"San Juan, Batangas 13.7567,121.4044","San Juan, Batangas "," 13.7567 , 121.4044 "," 13.833333333333 , 121.4","San Juan, Batangas 13.7567,121.4044",[],
150,San Juan,"San Juan, Texas",26.1922,98.1525,http://en.wikipedia.org/wiki/San_Juan%2C_Texas,"San Juan, Texas 26.1922,98.1525","San Juan, Texas "," 26.1922 , 98.1525 "," 26.1925 , -98.1528","San Juan, Texas 26.1922,98.1525",[],
151,San Juan,"San Juan, Abra",17.6892,120.7167,http://en.wikipedia.org/wiki/San_Juan%2C_Abra,"San Juan, Abra 17.6892,120.7167","San Juan, Abra "," 17.6892 , 120.7167 "," 17.6834 , 120.732","San Juan, Abra 17.6892,120.7167",[],
152,San Juan,"San Juan, Ilocos Sur",17.7291,120.461,http://en.wikipedia.org/wiki/San_Juan%2C_Ilocos_Sur,"San Juan, Ilocos Sur 17.7291,120.461","San Juan, Ilocos Sur "," 17.7291 , 120.461 "," 17.74222 , 120.45833","San Juan, Ilocos Sur 17.7291,120.461",[],
153,San Juan,"San Juan, Southern Leyte",10.2669,125.1756,http://en.wikipedia.org/wiki/San_Juan%2C_Southern_Leyte,"San Juan, Southern Leyte 10.2669,125.1756","San Juan, Southern Leyte "," 10.2669 , 125.1756 "," 10.266666666667 , 125.18333333333","San Juan, Southern Leyte 10.2669,125.1756",[],
154,San Juan,"San Juan, La Union",16.6689,120.3411,http://en.wikipedia.org/wiki/San_Juan%2C_La_Union,"San Juan, La Union 16.6689,120.3411","San Juan, La Union "," 16.6689 , 120.3411 "," 16.666666666667 , 120.33333333333","San Juan, La Union 16.6689,120.3411",[],
155,San Vicente,"San Vicente, Palawan",10.5349,119.281,http://en.wikipedia.org/wiki/San_Vicente%2C_Palawan,"San Vicente, Palawan 10.5349,119.281","San Vicente, Palawan "," 10.5349 , 119.281 "," 10.55 , 119.26667","San Vicente, Palawan 10.5349,119.281",[],
156,San Vicente,"San Vicente, Antioquia",6.2819,-75.3322,http://en.wikipedia.org/wiki/San_Vicente%2C_Antioquia,"San Vicente, Antioquia 6.2819,-75.3322","San Vicente, Antioquia "," 6.2819 , -75.3322 "," 6.2819444444444 , -75.332222222222","San Vicente, Antioquia 6.2819,-75.3322",[],
157,San Vicente,"San Vicente, Ilocos Sur",17.5969,120.3736,http://en.wikipedia.org/wiki/San_Vicente%2C_Ilocos_Sur,"San Vicente, Ilocos Sur 17.5969,120.3736","San Vicente, Ilocos Sur "," 17.5969 , 120.3736 "," 17.591666666667 , 120.375","San Vicente, Ilocos Sur 17.5969,120.3736",[],
