,name,wikipedia_name,lat,lon,page,wiktor_key,toponym,old_coord,new_coord,mlg_key,geocoded_coordinates_list,median_error_distance
69,Santa Clara,"Santa Clara, San Vicente",13.7021,-88.728,http://en.wikipedia.org/wiki/Santa_Clara%2C_San_Vicente,"Santa Clara, San Vicente 13.7021,-88.728","Santa Clara, San Vicente "," 13.7021 , -88.728 "," 13.7 , -88.733333333333","Santa Clara, San Vicente 13.7021,-88.728","[(14.16667, -90.0), (14.16667, -90.0), (14.16667, -90.0), (14.16667, -90.0), (14.16667, -90.0)]",146.21981509234075
70,Santa Clara,"Santa Clara, Eugene, Oregon",44.1,-123.12,http://en.wikipedia.org/wiki/Santa_Clara%2C_Eugene%2C_Oregon,"Santa Clara, Eugene, Oregon 44.1,-123.12","Santa Clara, Eugene, Oregon "," 44.1 , -123.12 "," 44.1 , -123.12","Santa Clara, Eugene, Oregon 44.1,-123.12","[(37.23249, -121.69627), (37.23249, -121.69627), (37.23249, -121.69627), (37.23249, -121.69627)]",772.9811248197258
71,San Miguel,"San Miguel, Buenos Aires",-34.5239,-58.7667,http://en.wikipedia.org/wiki/San_Miguel%2C_Buenos_Aires,"San Miguel, Buenos Aires -34.5239,-58.7667","San Miguel, Buenos Aires "," -34.5239 , -58.7667 "," -34.533333333333 , -58.716666666667","San Miguel, Buenos Aires -34.5239,-58.7667","[(-34.96614, -59.20028), (-34.96614, -59.20028), (-34.96614, -59.20028)]",65.33266954825578
72,San Miguel,"San Miguel, El Salvador",13.4814,-88.1775,http://en.wikipedia.org/wiki/San_Miguel%2C_El_Salvador,"San Miguel, El Salvador 13.4814,-88.1775","San Miguel, El Salvador "," 13.4814 , -88.1775 "," 13.483333333333 , -88.183333333333","San Miguel, El Salvador 13.4814,-88.1775","[(14.81667, -90.28333), (14.81667, -90.28333), (14.81667, -90.28333)]",270.640141103366
73,San Miguel,"San Miguel, Bulacan",15.1361,120.9761,http://en.wikipedia.org/wiki/San_Miguel%2C_Bulacan,"San Miguel, Bulacan 15.1361,120.9761","San Miguel, Bulacan "," 15.1361 , 120.9761 "," 15.145833 , 120.978333","San Miguel, Bulacan 15.1361,120.9761","[(16.0544, 119.9011), (16.0544, 119.9011), (16.0544, 119.9011), (16.0544, 119.9011)]",153.35143287629035
74,San Miguel,"San Miguel, Catanduanes",13.6411,124.3008,http://en.wikipedia.org/wiki/San_Miguel%2C_Catanduanes,"San Miguel, Catanduanes 13.6411,124.3008","San Miguel, Catanduanes "," 13.6411 , 124.3008 "," 13.633333333333 , 124.3","San Miguel, Catanduanes 13.6411,124.3008","[(13.8959, 124.2725)]",29.346801022940436
75,San Miguel,"San Miguel, San Luis Obispo County, California",35.7514,-120.6953,http://en.wikipedia.org/wiki/San_Miguel%2C_San_Luis_Obispo_County%2C_California,"San Miguel, San Luis Obispo County, California 35.7514,-120.6953","San Miguel, San Luis Obispo County, California "," 35.7514 , -120.6953 "," 35.751388888889 , -120.69527777778","San Miguel, San Luis Obispo County, California 35.7514,-120.6953","[(32.71533, -117.15726), (32.71533, -117.15726)]",468.71106662094485
76,San Jose,"San Jose, Camarines Sur",13.6992,123.5183,http://en.wikipedia.org/wiki/San_Jose%2C_Camarines_Sur,"San Jose, Camarines Sur 13.6992,123.5183","San Jose, Camarines Sur "," 13.6992 , 123.5183 "," 13.7 , 123.51666666667","San Jose, Camarines Sur 13.6992,123.5183","[(14.2376, 121.403), (14.2376, 121.403), (14.2376, 121.403), (14.2376, 121.403)]",235.78094070992128
77,San Jose,"San Jose, Nueva Ecija",15.7908,120.9925,http://en.wikipedia.org/wiki/San_Jose%2C_Nueva_Ecija,"San Jose, Nueva Ecija 15.7908,120.9925","San Jose, Nueva Ecija "," 15.7908 , 120.9925 "," 15.783333333333 , 121.0","San Jose, Nueva Ecija 15.7908,120.9925","[(16.17819, 119.96206), (16.17819, 119.96206), (16.17819, 119.96206)]",119.32457707474265
78,San Jose,"San Jose, Occidental Mindoro",12.4828,121.002,http://en.wikipedia.org/wiki/San_Jose%2C_Occidental_Mindoro,"San Jose, Occidental Mindoro 12.4828,121.002","San Jose, Occidental Mindoro "," 12.4828 , 121.002 "," 12.35275 , 121.06761","San Jose, Occidental Mindoro 12.4828,121.002","[(13.85209, 120.94951), (13.85209, 120.94951), (13.85209, 120.94951)]",167.20910228501324
79,San Jose,"San Jose, Batangas",13.8833,121.1053,http://en.wikipedia.org/wiki/San_Jose%2C_Batangas,"San Jose, Batangas 13.8833,121.1053","San Jose, Batangas "," 13.8833 , 121.1053 "," 13.877222222222 , 121.105","San Jose, Batangas 13.8833,121.1053","[(13.85209, 120.94951), (13.85209, 120.94951), (13.85209, 120.94951)]",17.01701314834195
80,San Jose,"San Jose, Romblon",12.062,121.9573,http://en.wikipedia.org/wiki/San_Jose%2C_Romblon,"San Jose, Romblon 12.062,121.9573","San Jose, Romblon "," 12.062 , 121.9573 "," 12.066666666667 , 121.93333333333","San Jose, Romblon 12.062,121.9573","[(14.2376, 121.403), (14.2376, 121.403), (14.2376, 121.403)]",248.13218026571434
81,San Jose,"San Jose, Tarlac",15.4,120.3333,http://en.wikipedia.org/wiki/San_Jose%2C_Tarlac,"San Jose, Tarlac 15.4,120.3333","San Jose, Tarlac "," 15.4 , 120.3333 "," 15.4 , 120.33333333333","San Jose, Tarlac 15.4,120.3333","[(16.17819, 119.96206)]",95.21413504097512
82,San Jose,"San Jose, Negros Oriental",9.412,123.238,http://en.wikipedia.org/wiki/San_Jose%2C_Negros_Oriental,"San Jose, Negros Oriental 9.412,123.238","San Jose, Negros Oriental "," 9.412 , 123.238 "," 9.4166666666667 , 123.23333333333","San Jose, Negros Oriental 9.412,123.238","[(12.06146, 121.95911), (12.06146, 121.95911), (12.06146, 121.95911), (12.06146, 121.95911), (10.77028, 122.53389)]",325.36470494134574
83,San Jose,"San Jose, Northern Samar",12.5311,124.487,http://en.wikipedia.org/wiki/San_Jose%2C_Northern_Samar,"San Jose, Northern Samar 12.5311,124.487","San Jose, Northern Samar "," 12.5311 , 124.487 "," 12.531 , 124.487","San Jose, Northern Samar 12.5311,124.487","[(13.6993, 123.5178)]",167.01011893602094
84,San Jose,"San Jose, Dinagat Islands",10.0083,125.5889,http://en.wikipedia.org/wiki/San_Jose%2C_Dinagat_Islands,"San Jose, Dinagat Islands 10.0083,125.5889","San Jose, Dinagat Islands "," 10.0083 , 125.5889 "," 10.008333333333 , 125.58888888889","San Jose, Dinagat Islands 10.0083,125.5889","[(12.5406, 124.0772), (12.5406, 124.0772), (12.5406, 124.0772), (12.5406, 124.0772)]",326.27417820403997
85,La Esperanza,"La Esperanza, Honduras",14.3066,-88.1787,http://en.wikipedia.org/wiki/La_Esperanza%2C_Honduras,"La Esperanza, Honduras 14.3066,-88.1787","La Esperanza, Honduras "," 14.3066 , -88.1787 "," 14.3 , -88.18333","La Esperanza, Honduras 14.3066,-88.1787","[(14.86667, -91.56667), (14.86667, -91.56667), (14.86667, -91.56667), (14.86667, -91.56667), (14.86667, -91.56667), (14.86667, -91.56667), (14.86667, -91.56667)]",369.497354199715
86,San Carlos,"San Carlos, California",37.4992,-122.2633,http://en.wikipedia.org/wiki/San_Carlos%2C_California,"San Carlos, California 37.4992,-122.2633","San Carlos, California "," 37.4992 , -122.2633 "," 37.499166666667 , -122.26333333333","San Carlos, California 37.4992,-122.2633","[(37.50716, -122.26052)]",0.9228162607121796
87,San Carlos,"San Carlos, Pangasinan",15.9281,120.3489,http://en.wikipedia.org/wiki/San_Carlos%2C_Pangasinan,"San Carlos, Pangasinan 15.9281,120.3489","San Carlos, Pangasinan "," 15.9281 , 120.3489 "," 15.928056 , 120.348889","San Carlos, Pangasinan 15.9281,120.3489",[],
88,San Carlos,"San Carlos, Negros Occidental",10.4819,123.4092,http://en.wikipedia.org/wiki/San_Carlos%2C_Negros_Occidental,"San Carlos, Negros Occidental 10.4819,123.4092","San Carlos, Negros Occidental "," 10.4819 , 123.4092 "," 10.416666666667 , 123.38333333333","San Carlos, Negros Occidental 10.4819,123.4092",[],
89,San Carlos,"San Carlos, San Diego",32.8085,-117.033,http://en.wikipedia.org/wiki/San_Carlos%2C_San_Diego,"San Carlos, San Diego 32.8085,-117.033","San Carlos, San Diego "," 32.8085 , -117.033 "," 32.8085 , -117.033","San Carlos, San Diego 32.8085,-117.033","[(32.46472, -116.58306), (32.46472, -116.58306), (32.46472, -116.58306), (32.46472, -116.58306)]",56.88878419397238
90,Bali,Bali,-8.3692,115.1383,http://en.wikipedia.org/wiki/Bali,"Bali -8.3692,115.1383",Bali ," -8.3692 , 115.1383 "," -8.5 , 115.0","Bali -8.3692,115.1383","[(-8.5, 115.0), (-8.5, 115.0), (-8.5, 115.0), (-8.5, 115.0), (-8.5, 115.0), (-8.5, 115.0), (-8.5, 115.0)]",0.0
91,Bali,"Bali, Rajasthan",25.18,73.28,http://en.wikipedia.org/wiki/Bali%2C_Rajasthan,"Bali, Rajasthan 25.18,73.28","Bali, Rajasthan "," 25.18 , 73.28 "," 25.18 , 73.28","Bali, Rajasthan 25.18,73.28","[(25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.09552, 71.87968), (25.83095, 74.09005)]",141.2733827889636
92,Santa Isabel,"Santa Isabel, Puerto Rico",17.9661,-66.4049,http://en.wikipedia.org/wiki/Santa_Isabel%2C_Puerto_Rico,"Santa Isabel, Puerto Rico 17.9661,-66.4049","Santa Isabel, Puerto Rico "," 17.9661 , -66.4049 "," 17.966111 , -66.405","Santa Isabel, Puerto Rico 17.9661,-66.4049","[(17.99663, -66.38711), (17.99663, -66.38711), (17.99663, -66.38711)]",3.885405619373638
93,Belen,"Belen, New Mexico",34.6656,-106.776,http://en.wikipedia.org/wiki/Belen%2C_New_Mexico,"Belen, New Mexico 34.6656,-106.776","Belen, New Mexico "," 34.6656 , -106.776 "," 34.665555555556 , -106.77611111111","Belen, New Mexico 34.6656,-106.776","[(34.66284, -106.77642), (34.66284, -106.77642), (34.66284, -106.77642), (34.66284, -106.77642), (34.66284, -106.77642)]",0.3032750655231951
94,Santa Ana,"Santa Ana, California",33.7408,-117.8814,http://en.wikipedia.org/wiki/Santa_Ana%2C_California,"Santa Ana, California 33.7408,-117.8814","Santa Ana, California "," 33.7408 , -117.8814 "," 33.740833333333 , -117.88138888889","Santa Ana, California 33.7408,-117.8814","[(33.74557, -117.86783), (33.74557, -117.86783), (33.74557, -117.86783), (33.74557, -117.86783), (33.74557, -117.86783), (33.74557, -117.86783)]",1.3598336869788579
95,Santa Ana,"Santa Ana, El Salvador",13.9967,-89.5523,http://en.wikipedia.org/wiki/Santa_Ana%2C_El_Salvador,"Santa Ana, El Salvador 13.9967,-89.5523","Santa Ana, El Salvador "," 13.9967 , -89.5523 "," 13.983333333333 , -89.533333333333","Santa Ana, El Salvador 13.9967,-89.5523","[(14.1, -89.58333), (14.1, -89.58333), (14.1, -89.58333), (14.1, -89.58333), (14.1, -89.58333), (14.1, -89.58333), (14.1, -89.58333)]",14.049192450198273
96,Santa Ana,"Santa Ana, Manila",14.58,121.012,http://en.wikipedia.org/wiki/Santa_Ana%2C_Manila,"Santa Ana, Manila 14.58,121.012","Santa Ana, Manila "," 14.58 , 121.012 "," 14.58 , 121.012","Santa Ana, Manila 14.58,121.012","[(14.5243, 121.0792), (14.5243, 121.0792), (14.5243, 121.0792)]",9.522114192184732
97,Santa Ana,"Santa Ana, Cagayan",18.4678,122.1436,http://en.wikipedia.org/wiki/Santa_Ana%2C_Cagayan,"Santa Ana, Cagayan 18.4678,122.1436","Santa Ana, Cagayan "," 18.4678 , 122.1436 "," 18.466666666667 , 122.15","Santa Ana, Cagayan 18.4678,122.1436","[(14.5243, 121.0792), (14.5243, 121.0792), (14.5243, 121.0792)]",452.9872321461036
98,Santa Ana,"Santa Ana, Sonora",30.5406,-111.1205,http://en.wikipedia.org/wiki/Santa_Ana%2C_Sonora,"Santa Ana, Sonora 30.5406,-111.1205","Santa Ana, Sonora "," 30.5406 , -111.1205 "," 30.5406 , -111.1205","Santa Ana, Sonora 30.5406,-111.1205","[(33.17589, -111.7993), (33.17589, -111.7993), (33.17589, -111.7993)]",299.95948981732965
99,Santa Ana,"Santa Ana, Costa Rica",9.9333,-84.1833,http://en.wikipedia.org/wiki/Santa_Ana%2C_Costa_Rica,"Santa Ana, Costa Rica 9.9333,-84.1833","Santa Ana, Costa Rica "," 9.9333 , -84.1833 "," 9.9333333333333 , -84.183333333333","Santa Ana, Costa Rica 9.9333,-84.1833","[(10.61557, -85.47711), (10.61557, -85.47711), (10.61557, -85.47711), (10.61557, -85.47711)]",160.60013265812393
100,Santiago,Santiago,-33.4379,-70.6505,http://en.wikipedia.org/wiki/Santiago,"Santiago -33.4379,-70.6505",Santiago ," -33.4379 , -70.6505 "," -33.45 , -70.666666666667","Santiago -33.4379,-70.6505","[(-33.47269, -70.64724), (-33.47269, -70.64724), (-33.47269, -70.64724), (-33.47269, -70.64724), (-33.47269, -70.64724), (-33.47269, -70.64724), (-33.47269, -70.64724), (-33.47269, -70.64724)]",3.100525212218216
101,Santiago,"Santiago, Ilocos Sur",17.272,120.4486,http://en.wikipedia.org/wiki/Santiago%2C_Ilocos_Sur,"Santiago, Ilocos Sur 17.272,120.4486","Santiago, Ilocos Sur "," 17.272 , 120.4486 "," 17.3 , 120.45","Santiago, Ilocos Sur 17.272,120.4486","[(18.58712, 121.11478), (18.58712, 121.11478), (18.58712, 121.11478), (18.58712, 121.11478)]",159.46485926024573
102,Santiago,"Santiago, Rio Grande do Sul",-29.1919,-54.8669,http://en.wikipedia.org/wiki/Santiago%2C_Rio_Grande_do_Sul,"Santiago, Rio Grande do Sul -29.1919,-54.8669","Santiago, Rio Grande do Sul "," -29.1919 , -54.8669 "," -29.191944444444 , -54.866944444444","Santiago, Rio Grande do Sul -29.1919,-54.8669","[(-28.41667, -48.9), (-28.41667, -48.9), (-28.41667, -48.9)]",587.6885826099642
103,Santiago,"Santiago, Agusan del Norte",9.266,125.559,http://en.wikipedia.org/wiki/Santiago%2C_Agusan_del_Norte,"Santiago, Agusan del Norte 9.266,125.559","Santiago, Agusan del Norte "," 9.266 , 125.559 "," 9.2654 , 125.5602","Santiago, Agusan del Norte 9.266,125.559","[(10.5897, 124.3066), (10.5897, 124.3066), (10.5897, 124.3066), (10.5897, 124.3066), (10.5897, 124.3066)]",201.33674385430143
104,Richmond,"Richmond, Virginia",37.5489,-77.4474,http://en.wikipedia.org/wiki/Richmond%2C_Virginia,"Richmond, Virginia 37.5489,-77.4474","Richmond, Virginia "," 37.5489 , -77.4474 "," 37.533333333333 , -77.466666666667","Richmond, Virginia 37.5489,-77.4474","[(37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026)]",2.3405255653145898
105,Richmond,"Richmond, California",37.9358,-122.3478,http://en.wikipedia.org/wiki/Richmond%2C_California,"Richmond, California 37.9358,-122.3478","Richmond, California "," 37.9358 , -122.3478 "," 37.935833333333 , -122.34777777778","Richmond, California 37.9358,-122.3478","[(37.93576, -122.34775), (37.93576, -122.34775), (37.93576, -122.34775), (37.93576, -122.34775), (37.93576, -122.34775), (37.93576, -122.34775), (37.93576, -122.34775), (37.93576, -122.34775), (37.93576, -122.34775), (37.93576, -122.34775)]",0.008510422390890969
106,Richmond,"Richmond, British Columbia",49.1702,-123.1366,http://en.wikipedia.org/wiki/Richmond%2C_British_Columbia,"Richmond, British Columbia 49.1702,-123.1366","Richmond, British Columbia "," 49.1702 , -123.1366 "," 49.166666666667 , -123.13333333333","Richmond, British Columbia 49.1702,-123.1366","[(49.17003, -123.13683), (49.17003, -123.13683), (49.17003, -123.13683), (49.17003, -123.13683), (49.17003, -123.13683)]",0.4522097402669716
107,Richmond,"Richmond, London",51.456,-0.301,http://en.wikipedia.org/wiki/Richmond%2C_London,"Richmond, London 51.456,-0.301","Richmond, London "," 51.456 , -0.301 "," 51.456 , -0.301","Richmond, London 51.456,-0.301","[(51.41667, -0.33333), (51.41667, -0.33333), (51.41667, -0.33333), (51.41667, -0.33333), (51.41667, -0.33333), (51.41667, -0.33333)]",4.914058518983444
108,Richmond,"Richmond, Texas",29.5808,-95.7631,http://en.wikipedia.org/wiki/Richmond%2C_Texas,"Richmond, Texas 29.5808,-95.7631","Richmond, Texas "," 29.5808 , -95.7631 "," 29.5808 , -95.7631","Richmond, Texas 29.5808,-95.7631","[(29.58218, -95.76078), (29.58218, -95.76078), (29.58218, -95.76078), (29.58218, -95.76078), (29.58218, -95.76078)]",0.27180552885937864
109,Richmond,"Richmond, Victoria",-37.8182,145.0018,http://en.wikipedia.org/wiki/Richmond%2C_Victoria,"Richmond, Victoria -37.8182,145.0018","Richmond, Victoria "," -37.8182 , 145.0018 "," -37.823 , 144.998","Richmond, Victoria -37.8182,145.0018","[(-37.81819, 145.00176), (-37.81819, 145.00176), (-37.81819, 145.00176), (-37.81819, 145.00176), (-37.81819, 145.00176), (-37.81819, 145.00176)]",0.6286006343555923
110,Richmond,"Richmond, Missouri",39.2775,93.9758,http://en.wikipedia.org/wiki/Richmond%2C_Missouri,"Richmond, Missouri 39.2775,93.9758","Richmond, Missouri "," 39.2775 , 93.9758 "," 39.2775 , -93.9758","Richmond, Missouri 39.2775,93.9758","[(39.27862, -93.97689), (39.27862, -93.97689), (39.27862, -93.97689), (39.27862, -93.97689)]",0.15592367186243758
111,Richmond,"Richmond, Rhode Island",41.4942,-71.6689,http://en.wikipedia.org/wiki/Richmond%2C_Rhode_Island,"Richmond, Rhode Island 41.4942,-71.6689","Richmond, Rhode Island "," 41.4942 , -71.6689 "," 41.5 , -71.666666666667","Richmond, Rhode Island 41.4942,-71.6689","[(37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026)]",662.629523287884
112,Richmond,"Richmond, North Yorkshire",54.403,-1.737,http://en.wikipedia.org/wiki/Richmond%2C_North_Yorkshire,"Richmond, North Yorkshire 54.403,-1.737","Richmond, North Yorkshire "," 54.403 , -1.737 "," 54.403611 , -1.737222","Richmond, North Yorkshire 54.403,-1.737","[(51.41667, -0.33333), (51.41667, -0.33333), (51.41667, -0.33333), (51.41667, -0.33333), (51.41667, -0.33333), (51.41667, -0.33333), (51.41667, -0.33333), (51.41667, -0.33333)]",345.19903584675745
113,Richmond,"Richmond, Maine",44.1172,-69.8294,http://en.wikipedia.org/wiki/Richmond%2C_Maine,"Richmond, Maine 44.1172,-69.8294","Richmond, Maine "," 44.1172 , -69.8294 "," 44.087222222222 , -69.798888888889","Richmond, Maine 44.1172,-69.8294","[(37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026)]",970.4055489726286
114,Richmond,"Richmond, Massachusetts",42.3731,-73.3681,http://en.wikipedia.org/wiki/Richmond%2C_Massachusetts,"Richmond, Massachusetts 42.3731,-73.3681","Richmond, Massachusetts "," 42.3731 , -73.3681 "," 42.373055555556 , -73.368055555556","Richmond, Massachusetts 42.3731,-73.3681","[(37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026)]",639.1872619640079
115,Richmond,"Richmond, Ontario",45.1944,-75.8389,http://en.wikipedia.org/wiki/Richmond%2C_Ontario,"Richmond, Ontario 45.1944,-75.8389","Richmond, Ontario "," 45.1944 , -75.8389 "," 45.1943 , -75.839","Richmond, Ontario 45.1944,-75.8389","[(37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026)]",860.2407245882175
116,Richmond,"Richmond, Vermont",44.4056,-72.9917,http://en.wikipedia.org/wiki/Richmond%2C_Vermont,"Richmond, Vermont 44.4056,-72.9917","Richmond, Vermont "," 44.4056 , -72.9917 "," 44.40533 , -72.9929","Richmond, Vermont 44.4056,-72.9917","[(37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026)]",848.8178710065141
117,Richmond,"Richmond, New South Wales",-33.5996,150.7514,http://en.wikipedia.org/wiki/Richmond%2C_New_South_Wales,"Richmond, New South Wales -33.5996,150.7514","Richmond, New South Wales "," -33.5996 , 150.7514 "," -33.6 , 150.75","Richmond, New South Wales -33.5996,150.7514","[(-30.41033, 150.61998)]",354.8873363392432
118,Richmond,"Richmond, Illinois",42.4719,-88.3075,http://en.wikipedia.org/wiki/Richmond%2C_Illinois,"Richmond, Illinois 42.4719,-88.3075","Richmond, Illinois "," 42.4719 , -88.3075 "," 42.4719 , -88.3075","Richmond, Illinois 42.4719,-88.3075","[(43.20304, -90.4279), (43.20304, -90.4279), (43.20304, -90.4279), (43.20304, -90.4279), (43.20304, -90.4279), (43.20304, -90.4279), (43.20304, -90.4279)]",191.04548464015954
119,Richmond,"Richmond, New York",42.8,-77.5333,http://en.wikipedia.org/wiki/Richmond%2C_New_York,"Richmond, New York 42.8,-77.5333","Richmond, New York "," 42.8 , -77.5333 "," 42.8 , -77.533333333333","Richmond, New York 42.8,-77.5333","[(37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026), (37.55376, -77.46026)]",583.389057757444
120,Richmond,"Richmond, New Hampshire",42.7547,-72.2717,http://en.wikipedia.org/wiki/Richmond%2C_New_Hampshire,"Richmond, New Hampshire 42.7547,-72.2717","Richmond, New Hampshire "," 42.7547 , -72.2717 "," 42.754722222222 , -72.271666666667","Richmond, New Hampshire 42.7547,-72.2717","[(37.55376, -77.46026), (37.55376, -77.46026), (45.66677, -72.1491)]",726.9338883939442
121,Richmond,"Richmond, Calgary",51.0314,-114.1133,http://en.wikipedia.org/wiki/Richmond%2C_Calgary,"Richmond, Calgary 51.0314,-114.1133","Richmond, Calgary "," 51.0314 , -114.1133 "," 51.0314 , -114.113","Richmond, Calgary 51.0314,-114.1133","[(49.17003, -123.13683), (49.17003, -123.13683), (49.17003, -123.13683)]",675.5696013058133
122,Tala,"Tala, Kenya",-1.35,37.37,http://en.wikipedia.org/wiki/Tala%2C_Kenya,"Tala, Kenya -1.35,37.37","Tala, Kenya "," -1.35 , 37.37 "," -1.35 , 37.37","Tala, Kenya -1.35,37.37","[(-1.28333, 37.28333)]",12.156735727523172
123,Tala,"Tala, Cyprus",34.8333,32.4167,http://en.wikipedia.org/wiki/Tala%2C_Cyprus,"Tala, Cyprus 34.8333,32.4167","Tala, Cyprus "," 34.8333 , 32.4167 "," 34.8 , 32.4","Tala, Cyprus 34.8333,32.4167","[(30.68025, 30.94292)]",477.9184111804165
124,Santa Fe,"Santa Fe, New Mexico",35.6839,-105.9478,http://en.wikipedia.org/wiki/Santa_Fe%2C_New_Mexico,"Santa Fe, New Mexico 35.6839,-105.9478","Santa Fe, New Mexico "," 35.6839 , -105.9478 "," 35.666666666667 , -105.96666666667","Santa Fe, New Mexico 35.6839,-105.9478",[],
